Name,heuristic_avg_score,semantic_score,stylistic_score,similarity_score_1_10,input_file_a,input_file_b,source,target
microsoft_Phi-4-mini-reasoning_vs_microsoft_Phi-3.5-mini-instruct,0.7573,3.416498993963782,2.706237424547284,6.48997995991984,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,microsoft_Phi-4-mini-reasoning,microsoft_Phi-3.5-mini-instruct
gpt-4o_vs_meta-llama_Llama-3-8B-Instruct,0.7566,3.368473895582329,2.320281124497992,6.355072463768116,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,gpt-4o,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_gpt-4o,0.7566,3.2044088176352705,2.4248496993987976,6.514028056112225,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/gpt-4o.csv,meta-llama_Llama-3-8B-Instruct,gpt-4o
phi-4-multimodal-instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7555780933062881,2.9129511677282376,2.291932059447983,5.095641646489105,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,phi-4-multimodal-instruct,mistralai_Mistral-7B-Instruct-v0.2
mistralai_Mistral-7B-Instruct-v0.2_vs_phi-4-multimodal-instruct,0.7555780933062881,2.3876796714579056,1.8429158110882955,3.9047619047619047,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,phi-4-multimodal-instruct
google_gemma-2-2b-it_vs_gpt-4o,0.7552000000000001,3.1543086172344688,2.3907815631262523,6.492985971943888,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/gpt-4o.csv,google_gemma-2-2b-it,gpt-4o
gpt-4o_vs_google_gemma-2-2b-it,0.7552000000000001,3.3346693386773545,2.3186372745490984,6.370292887029288,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,gpt-4o,google_gemma-2-2b-it
phi-4-multimodal-instruct_vs_Qwen_Qwen3-4B,0.7548101265822784,3.206185567010309,2.436855670103093,6.073298429319372,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,phi-4-multimodal-instruct,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_phi-4-multimodal-instruct,0.7548101265822784,2.725515463917526,2.077319587628866,4.76015228426396,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,Qwen_Qwen3-4B,phi-4-multimodal-instruct
Qwen_Qwen3-8B_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7547283702213279,3.4818913480885314,2.715291750503018,6.858585858585859,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,Qwen_Qwen3-8B,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_Qwen_Qwen3-8B,0.7547283702213279,3.53125,2.2923387096774195,7.288306451612903,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,Qwen_Qwen2.5-VL-7B-Instruct,Qwen_Qwen3-8B
allenai_Molmo-7B-O-0924_vs_phi-4-multimodal-instruct,0.7545638945233266,2.360204081632653,1.804081632653061,3.8677083333333337,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,allenai_Molmo-7B-O-0924,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_allenai_Molmo-7B-O-0924,0.7545638945233266,2.871549893842888,2.2579617834394905,4.926470588235294,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,phi-4-multimodal-instruct,allenai_Molmo-7B-O-0924
google_gemma-2-2b-it_vs_phi-4-multimodal-instruct,0.7544989775051124,2.3336798336798337,1.791060291060291,3.9123173277661794,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,google_gemma-2-2b-it,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_google_gemma-2-2b-it,0.7544989775051124,2.8547008547008548,2.25,5.082920792079208,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,phi-4-multimodal-instruct,google_gemma-2-2b-it
meta-llama_Llama-3-8B-Instruct_vs_phi-4-multimodal-instruct,0.7544897959183674,2.372670807453416,1.8685300207039337,3.904365904365904,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,meta-llama_Llama-3-8B-Instruct,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_meta-llama_Llama-3-8B-Instruct,0.7544897959183674,2.912262156448203,2.3054968287526427,5.065989847715736,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,phi-4-multimodal-instruct,meta-llama_Llama-3-8B-Instruct
phi-4-multimodal-instruct_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7543172690763054,2.630434782608696,2.067287784679089,4.630208333333333,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,phi-4-multimodal-instruct,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_phi-4-multimodal-instruct,0.7543172690763054,2.415821501014199,1.849898580121704,4.060041407867495,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,Qwen_Qwen2.5-VL-7B-Instruct,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_google_gemma-3-1b-it,0.7543121149897332,2.9585106382978723,2.326595744680851,5.073710073710074,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,phi-4-multimodal-instruct,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_phi-4-multimodal-instruct,0.7543121149897332,2.3697916666666665,1.80625,4.005219206680585,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,google_gemma-3-1b-it,phi-4-multimodal-instruct
google_gemma-1.1-7b-it_vs_gpt-4o,0.7542000000000001,3.2054108216432864,2.3517034068136278,6.398797595190381,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/gpt-4o.csv,google_gemma-1.1-7b-it,gpt-4o
gpt-4o_vs_google_gemma-1.1-7b-it,0.7542000000000001,3.318273092369478,2.3022088353413657,6.387265135699374,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,gpt-4o,google_gemma-1.1-7b-it
phi-4-multimodal-instruct_vs_google_gemma-1.1-7b-it,0.7541582150101419,2.898720682302772,2.279317697228145,4.983870967741935,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,phi-4-multimodal-instruct,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_phi-4-multimodal-instruct,0.7541582150101419,2.376796714579056,1.826488706365503,3.8072164948453606,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,google_gemma-1.1-7b-it,phi-4-multimodal-instruct
gpt-4o_vs_Qwen_Qwen3-4B,0.7529999999999999,3.434869739478958,2.208416833667335,7.275201612903226,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,gpt-4o,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_gpt-4o,0.7529999999999999,3.5841683366733466,2.874749498997996,7.247,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/gpt-4o.csv,Qwen_Qwen3-4B,gpt-4o
Qwen_Qwen3-1.7B_vs_microsoft_Phi-3.5-mini-instruct,0.7529,3.463927855711423,2.632264529058116,6.681362725450902,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,Qwen_Qwen3-1.7B,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_Qwen_Qwen3-1.7B,0.7529,3.286,2.134,6.826,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,microsoft_Phi-3.5-mini-instruct,Qwen_Qwen3-1.7B
Qwen_Qwen3-4B_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7528169014084507,3.476861167002012,2.6861167002012074,6.878024193548387,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,Qwen_Qwen3-4B,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_Qwen_Qwen3-4B,0.7528169014084507,3.4301619433198383,2.256072874493927,7.266666666666667,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,Qwen_Qwen2.5-VL-7B-Instruct,Qwen_Qwen3-4B
Qwen_Qwen3-8B_vs_gpt-4o,0.7527999999999999,3.619,2.842,7.326,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/gpt-4o.csv,Qwen_Qwen3-8B,gpt-4o
gpt-4o_vs_Qwen_Qwen3-8B,0.7527999999999999,3.4789156626506026,2.233935742971888,7.480961923847695,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,gpt-4o,Qwen_Qwen3-8B
mistralai_Mistral-7B-Instruct-v0.2_vs_gpt-4o,0.7524,3.191382765531062,2.43186372745491,6.384769539078157,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/gpt-4o.csv,mistralai_Mistral-7B-Instruct-v0.2,gpt-4o
gpt-4o_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7524,3.3293172690763053,2.259036144578314,6.293388429752066,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,gpt-4o,mistralai_Mistral-7B-Instruct-v0.2
gpt-4o_vs_google_gemma-3-1b-it,0.7523,3.3316633266533064,2.306613226452906,6.163522012578617,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,gpt-4o,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_gpt-4o,0.7523,3.178,2.36,6.415831663326653,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/gpt-4o.csv,google_gemma-3-1b-it,gpt-4o
phi-4-multimodal-instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7516,2.5625,2.0231854838709675,4.518329938900203,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,phi-4-multimodal-instruct,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_phi-4-multimodal-instruct,0.7516,2.3135245901639343,1.7735655737704918,4.0,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,phi-4-multimodal-instruct
microsoft_Phi-4-mini-instruct_vs_Qwen_Qwen3-1.7B,0.7513052208835341,3.2923387096774195,2.0191532258064515,6.762096774193548,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,microsoft_Phi-4-mini-instruct,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_microsoft_Phi-4-mini-instruct,0.7513052208835341,3.476861167002012,2.642857142857143,6.727911646586345,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,Qwen_Qwen3-1.7B,microsoft_Phi-4-mini-instruct
gpt-4o_vs_allenai_Molmo-7B-O-0924,0.7505999999999999,3.3313253012048194,2.291164658634538,6.354771784232365,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,gpt-4o,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_gpt-4o,0.7505999999999999,3.2274549098196395,2.4398797595190382,6.502004008016032,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/gpt-4o.csv,allenai_Molmo-7B-O-0924,gpt-4o
microsoft_Phi-3.5-mini-instruct_vs_meta-llama_Llama-3-8B-Instruct,0.7504,3.344689378757515,2.370741482965932,6.295218295218295,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,microsoft_Phi-3.5-mini-instruct,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_microsoft_Phi-3.5-mini-instruct,0.7504,3.153,2.368,6.197,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,meta-llama_Llama-3-8B-Instruct,microsoft_Phi-3.5-mini-instruct
mistralai_Mistral-7B-Instruct-v0.1_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.7497995991983969,3.1295180722891565,1.9708835341365465,6.297379032258065,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,mistralai_Mistral-7B-Instruct-v0.1,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_mistralai_Mistral-7B-Instruct-v0.1,0.7497995991983969,3.0291164658634537,2.300200803212852,5.463855421686747,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,mistralai_Mistral-7B-Instruct-v0.1
microsoft_Phi-4-multimodal-instruct_vs_Qwen_Qwen3-1.7B,0.7489959839357431,3.290744466800805,2.024144869215292,6.685483870967742,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,microsoft_Phi-4-multimodal-instruct,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_microsoft_Phi-4-multimodal-instruct,0.7489959839357431,3.393574297188755,2.583333333333333,6.621485943775101,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,Qwen_Qwen3-1.7B,microsoft_Phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_Qwen_Qwen3-8B,0.7484771573604061,3.3204134366925064,2.5297157622739017,6.047803617571059,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,phi-4-multimodal-instruct,Qwen_Qwen3-8B
Qwen_Qwen3-8B_vs_phi-4-multimodal-instruct,0.7484771573604061,2.751302083333333,2.0651041666666665,4.847043701799486,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,Qwen_Qwen3-8B,phi-4-multimodal-instruct
microsoft_Phi-3.5-mini-instruct_vs_allenai_Molmo-7B-O-0924,0.7482,3.3216432865731464,2.333667334669338,6.292783505154639,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,microsoft_Phi-3.5-mini-instruct,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_microsoft_Phi-3.5-mini-instruct,0.7482,3.16,2.325,6.161,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,allenai_Molmo-7B-O-0924,microsoft_Phi-3.5-mini-instruct
google_gemma-1.1-7b-it_vs_microsoft_Phi-3.5-mini-instruct,0.7479999999999999,3.1713426853707416,2.3396793587174347,6.134,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,google_gemma-1.1-7b-it,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_google_gemma-1.1-7b-it,0.7479999999999999,3.3262626262626265,2.3262626262626265,6.313541666666667,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,microsoft_Phi-3.5-mini-instruct,google_gemma-1.1-7b-it
mistralai_Mistral-7B-Instruct-v0.2_vs_microsoft_Phi-3.5-mini-instruct,0.7478,3.174,2.377,6.219,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7478,3.2865731462925853,2.340681362725451,6.306652806652807,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,microsoft_Phi-3.5-mini-instruct,mistralai_Mistral-7B-Instruct-v0.2
google_gemma-3-1b-it_vs_microsoft_Phi-3.5-mini-instruct,0.7471,3.155,2.349,6.069,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,google_gemma-3-1b-it,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_google_gemma-3-1b-it,0.7471,3.3076152304609217,2.3567134268537075,6.169438669438669,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,microsoft_Phi-3.5-mini-instruct,google_gemma-3-1b-it
microsoft_Phi-3.5-mini-instruct_vs_google_gemma-2-2b-it,0.7464,3.3273092369477912,2.353413654618474,6.420502092050209,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,microsoft_Phi-3.5-mini-instruct,google_gemma-2-2b-it
google_gemma-2-2b-it_vs_microsoft_Phi-3.5-mini-instruct,0.7464,3.152,2.312,6.225,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,google_gemma-2-2b-it,microsoft_Phi-3.5-mini-instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_meta-llama_Llama-3-8B-Instruct,0.7457,3.3490945674044266,2.337022132796781,6.278242677824268,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,Qwen_Qwen2.5-VL-7B-Instruct,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7457,3.065130260521042,2.281563126252505,6.071285140562249,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,meta-llama_Llama-3-8B-Instruct,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_google_gemma-1.1-7b-it,0.7453907815631263,3.3490945674044266,2.318913480885312,6.440376569037657,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,Qwen_Qwen2.5-VL-7B-Instruct,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7453907815631263,3.1285140562248994,2.325301204819277,6.030120481927711,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,google_gemma-1.1-7b-it,Qwen_Qwen2.5-VL-7B-Instruct
microsoft_Phi-4-mini-instruct_vs_meta-llama_Llama-3-8B-Instruct,0.7452,3.302419354838709,2.2661290322580645,6.210580912863071,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,microsoft_Phi-4-mini-instruct,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_microsoft_Phi-4-mini-instruct,0.7452,3.1683366733466936,2.3667334669338675,6.289579158316633,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,meta-llama_Llama-3-8B-Instruct,microsoft_Phi-4-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_Qwen_Qwen3-4B,0.7451999999999999,3.4759036144578315,2.35140562248996,7.461,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,microsoft_Phi-3.5-mini-instruct,Qwen_Qwen3-4B
Qwen_Qwen3-8B_vs_microsoft_Phi-3.5-mini-instruct,0.7451999999999999,3.537,2.712,7.072,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,Qwen_Qwen3-8B,microsoft_Phi-3.5-mini-instruct
microsoft_Phi-3.5-mini-instruct_vs_Qwen_Qwen3-8B,0.7451999999999999,3.4708835341365463,2.325301204819277,7.420841683366733,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,microsoft_Phi-3.5-mini-instruct,Qwen_Qwen3-8B
Qwen_Qwen3-4B_vs_microsoft_Phi-3.5-mini-instruct,0.7451999999999999,3.531124497991968,2.7289156626506026,6.984,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,Qwen_Qwen3-4B,microsoft_Phi-3.5-mini-instruct
